date,id,value
2004-03-01,l_corp_net_std,70.93467106374034
2004-06-01,l_corp_net_std,70.89062071787791
2004-09-01,l_corp_net_std,70.85550351095269
2004-12-01,l_corp_net_std,70.6221156294977
2005-03-01,l_corp_net_std,69.43238752823747
2005-06-01,l_corp_net_std,69.07642501696449
2005-09-01,l_corp_net_std,69.19199612910097
2005-12-01,l_corp_net_std,68.15880032328054
2006-03-01,l_corp_net_std,67.85855921224638
2006-06-01,l_corp_net_std,67.72127543847405
2006-09-01,l_corp_net_std,67.12604028340012
2006-12-01,l_corp_net_std,68.2766451994924
2007-03-01,l_corp_net_std,69.38803366281022
2007-06-01,l_corp_net_std,69.02379947068266
2007-09-01,l_corp_net_std,70.0164457365856
2007-12-01,l_corp_net_std,70.84141755015054
2008-03-01,l_corp_net_std,71.27660674330906
2008-06-01,l_corp_net_std,71.30492886629372
2008-09-01,l_corp_net_std,71.48941602836948
2008-12-01,l_corp_net_std,74.44763986232815
2009-03-01,l_corp_net_std,71.38242074851911
2009-06-01,l_corp_net_std,70.94794523582745
2009-09-01,l_corp_net_std,70.01330090301317
2009-12-01,l_corp_net_std,68.92785464261921
2010-03-01,l_corp_net_std,67.89052011991699
2010-06-01,l_corp_net_std,68.29678997904576
2010-09-01,l_corp_net_std,66.82055897236103
2010-12-01,l_corp_net_std,66.96050256134482
2011-03-01,l_corp_net_std,68.60635290998574
2011-06-01,l_corp_net_std,67.56392113801316
2011-09-01,l_corp_net_std,67.74346477709621
2011-12-01,l_corp_net_std,66.223126442122
2012-03-01,l_corp_net_std,66.04807565588963
2012-06-01,l_corp_net_std,66.35309292780124
2012-09-01,l_corp_net_std,66.64560120513195
2012-12-01,l_corp_net_std,67.32770562048617
2013-03-01,l_corp_net_std,66.79026829313536
2013-06-01,l_corp_net_std,67.08415882196364
2013-09-01,l_corp_net_std,66.98825039884449
2013-12-01,l_corp_net_std,66.66822282997225
2014-03-01,l_corp_net_std,67.64247094770245
2014-06-01,l_corp_net_std,66.09037760805302
2014-09-01,l_corp_net_std,65.50568377568344
2014-12-01,l_corp_net_std,65.93682434912334
2015-03-01,l_corp_net_std,66.39708928985407
2015-06-01,l_corp_net_std,66.52725349235558
2015-09-01,l_corp_net_std,67.02884378608945
2015-12-01,l_corp_net_std,67.37913272226616
2016-03-01,l_corp_net_std,67.08556712931814
2016-06-01,l_corp_net_std,67.50151633075991
2016-09-01,l_corp_net_std,67.5469415280459
2016-12-01,l_corp_net_std,67.76868497255404
2017-03-01,l_corp_net_std,68.02801612189434
2017-06-01,l_corp_net_std,68.12757362847319
2017-09-01,l_corp_net_std,68.51488932942956
2017-12-01,l_corp_net_std,68.34921854629783
2018-03-01,l_corp_net_std,68.07054510578511
2018-06-01,l_corp_net_std,67.6991326148033
2018-09-01,l_corp_net_std,67.64232088585678
2018-12-01,l_corp_net_std,67.74570740148822
2019-03-01,l_corp_net_std,68.32192597515754
2019-06-01,l_corp_net_std,68.26704526017559
2019-09-01,l_corp_net_std,67.79984051158448
2019-12-01,l_corp_net_std,67.94469136734969
2020-03-01,l_corp_net_std,69.8482722154754
2020-06-01,l_corp_net_std,74.24109059107934
2020-09-01,l_corp_net_std,70.05520317342983
2020-12-01,l_corp_net_std,69.42116251570124
2021-03-01,l_corp_net_std,68.11460959292604
2021-06-01,l_corp_net_std,67.04414841618095
2021-09-01,l_corp_net_std,66.8707072824362
2021-12-01,l_corp_net_std,66.47396332269466
2022-03-01,l_corp_net_std,65.80765075564771
2022-06-01,l_corp_net_std,64.77846654440377
2022-09-01,l_corp_net_std,64.99724566829705
2022-12-01,l_corp_net_std,65.39976379986773
2023-03-01,l_corp_net_std,65.48229728164522
2023-06-01,l_corp_net_std,65.9005472383693
2023-09-01,l_corp_net_std,65.64923697319753
2023-12-01,l_corp_net_std,65.01611275930468
2024-03-01,l_corp_net_std,65.80906218056356
2024-06-01,l_corp_net_std,65.62399710979128
2024-09-01,l_corp_net_std,65.69597942547234
2024-12-01,l_corp_net_std,65.59404709852546
2025-03-01,l_corp_net_std,66.01785342270495
2025-06-01,l_corp_net_std,65.48921922931673
2025-09-01,l_corp_net_std,65.11427554983175
2025-12-01,l_corp_net_std,64.70888729336862
2026-03-01,l_corp_net_std,64.33727977667336
2026-06-01,l_corp_net_std,63.12246321478097
1947-03-01,l_gross_econ,53.69608316811889
1947-06-01,l_gross_econ,53.74718863199964
1947-09-01,l_gross_econ,53.60390016923891
1947-12-01,l_gross_econ,53.41516933336457
1948-03-01,l_gross_econ,52.93658278945184
1948-06-01,l_gross_econ,51.88449648095771
1948-09-01,l_gross_econ,52.61363514148153
1948-12-01,l_gross_econ,52.571446858898454
1949-03-01,l_gross_econ,53.32591728061857
1949-06-01,l_gross_econ,53.43289206793738
1949-09-01,l_gross_econ,52.99727168347098
1949-12-01,l_gross_econ,53.40752604478506
1950-03-01,l_gross_econ,52.94516154605666
1950-06-01,l_gross_econ,52.95655533021536
1950-09-01,l_gross_econ,52.75198033324229
1950-12-01,l_gross_econ,53.264515482450506
1951-03-01,l_gross_econ,53.69435907305719
1951-06-01,l_gross_econ,54.27492815185132
1951-09-01,l_gross_econ,54.16019122145878
1951-12-01,l_gross_econ,54.11039616131302
1952-03-01,l_gross_econ,55.074665850308804
1952-06-01,l_gross_econ,55.05348518142575
1952-09-01,l_gross_econ,55.05506845647119
1952-12-01,l_gross_econ,55.33704672047289
1953-03-01,l_gross_econ,55.347947012644354
1953-06-01,l_gross_econ,55.65190533184047
1953-09-01,l_gross_econ,55.864581344588984
1953-12-01,l_gross_econ,56.536775604166884
1954-03-01,l_gross_econ,55.722008166082006
1954-06-01,l_gross_econ,55.45907194994786
1954-09-01,l_gross_econ,55.03301500963744
1954-12-01,l_gross_econ,54.830589195808955
1955-03-01,l_gross_econ,54.184853189598776
1955-06-01,l_gross_econ,54.35618017949335
1955-09-01,l_gross_econ,54.639117479473555
1955-12-01,l_gross_econ,54.72200804097593
1956-03-01,l_gross_econ,55.140023562366494
1956-06-01,l_gross_econ,55.301578366593844
1956-09-01,l_gross_econ,55.20437576580309
1956-12-01,l_gross_econ,55.321494367430766
1957-03-01,l_gross_econ,55.25635936375582
1957-06-01,l_gross_econ,55.306943143361096
1957-09-01,l_gross_econ,55.30118871596956
1957-12-01,l_gross_econ,55.60049736224902
1958-03-01,l_gross_econ,55.503601425190325
1958-06-01,l_gross_econ,55.10576353393118
1958-09-01,l_gross_econ,55.13397783502709
1958-12-01,l_gross_econ,54.6369208237619
1959-03-01,l_gross_econ,54.852443913005125
1959-06-01,l_gross_econ,54.59112714857816
1959-09-01,l_gross_econ,54.92200117878493
1959-12-01,l_gross_econ,54.953143636053845
1960-03-01,l_gross_econ,55.1330412727692
1960-06-01,l_gross_econ,55.552672452502414
1960-09-01,l_gross_econ,55.516779114271095
1960-12-01,l_gross_econ,55.568649368126515
1961-03-01,l_gross_econ,55.518818355906575
1961-06-01,l_gross_econ,55.226406045397965
1961-09-01,l_gross_econ,55.09390846833631
1961-12-01,l_gross_econ,54.78694452504863
1962-03-01,l_gross_econ,54.94924093467566
1962-06-01,l_gross_econ,55.24694495503047
1962-09-01,l_gross_econ,55.041346532175886
1962-12-01,l_gross_econ,54.847662073198855
1963-03-01,l_gross_econ,54.93580187545083
1963-06-01,l_gross_econ,54.82640767266573
1963-09-01,l_gross_econ,54.814981739062866
1963-12-01,l_gross_econ,54.842131164327554
1964-03-01,l_gross_econ,54.73243628418445
1964-06-01,l_gross_econ,54.90808528318455
1964-09-01,l_gross_econ,54.994212125596874
1964-12-01,l_gross_econ,55.09247303850582
1965-03-01,l_gross_econ,54.5613981492796
1965-06-01,l_gross_econ,54.58309960269203
1965-09-01,l_gross_econ,54.74371332465481
1965-12-01,l_gross_econ,54.785656581450496
1966-03-01,l_gross_econ,54.86748871509852
1966-06-01,l_gross_econ,55.473195137600705
1966-09-01,l_gross_econ,55.94882587831964
1966-12-01,l_gross_econ,55.978071292439495
1967-03-01,l_gross_econ,56.163800778444475
1967-06-01,l_gross_econ,56.24094664536628
1967-09-01,l_gross_econ,56.24279205297399
1967-12-01,l_gross_econ,56.31377355599816
1968-03-01,l_gross_econ,56.5029990189453
1968-06-01,l_gross_econ,56.49605429003637
1968-09-01,l_gross_econ,56.65465049153249
1968-12-01,l_gross_econ,56.78018128633852
1969-03-01,l_gross_econ,56.91549614861803
1969-06-01,l_gross_econ,57.24619266665211
1969-09-01,l_gross_econ,57.699237402754996
1969-12-01,l_gross_econ,58.18877406234879
1970-03-01,l_gross_econ,58.72903540665652
1970-06-01,l_gross_econ,58.407998056237275
1970-09-01,l_gross_econ,58.192107666853794
1970-12-01,l_gross_econ,58.14551700522677
1971-03-01,l_gross_econ,57.75119067038553
1971-06-01,l_gross_econ,57.67276751451494
1971-09-01,l_gross_econ,57.496025143914245
1971-12-01,l_gross_econ,57.32217959975967
1972-03-01,l_gross_econ,57.79499882509595
1972-06-01,l_gross_econ,57.840734688845245
1972-09-01,l_gross_econ,57.40470117712781
1972-12-01,l_gross_econ,56.988972725483805
1973-03-01,l_gross_econ,57.29585211771057
1973-06-01,l_gross_econ,57.393403838912306
1973-09-01,l_gross_econ,57.31759629666373
1973-12-01,l_gross_econ,57.05603314457232
1974-03-01,l_gross_econ,57.563511554200595
1974-06-01,l_gross_econ,57.78290081658023
1974-09-01,l_gross_econ,57.837677390173575
1974-12-01,l_gross_econ,57.72401168806067
1975-03-01,l_gross_econ,57.375475097518375
1975-06-01,l_gross_econ,56.851922286780415
1975-09-01,l_gross_econ,56.21025437201908
1975-12-01,l_gross_econ,56.301550633907844
1976-03-01,l_gross_econ,56.31872980493972
1976-06-01,l_gross_econ,56.54368242874304
1976-09-01,l_gross_econ,56.62400832872796
1976-12-01,l_gross_econ,56.83793530363783
1977-03-01,l_gross_econ,56.77686742760744
1977-06-01,l_gross_econ,56.52262569722603
1977-09-01,l_gross_econ,56.3510668926739
1977-12-01,l_gross_econ,56.49105975595838
1978-03-01,l_gross_econ,56.86486633908644
1978-06-01,l_gross_econ,56.253607246663584
1978-09-01,l_gross_econ,56.510516062467005
1978-12-01,l_gross_econ,56.62165399617014
1979-03-01,l_gross_econ,56.86181166441232
1979-06-01,l_gross_econ,57.0466864322274
1979-09-01,l_gross_econ,57.36732671939168
1979-12-01,l_gross_econ,57.53145563379199
1980-03-01,l_gross_econ,57.81275141896732
1980-06-01,l_gross_econ,58.33155219087817
1980-09-01,l_gross_econ,57.67851261620186
1980-12-01,l_gross_econ,56.92805556651802
1981-03-01,l_gross_econ,56.764266370844076
1981-06-01,l_gross_econ,56.75855964409379
1981-09-01,l_gross_econ,56.167259052016355
1981-12-01,l_gross_econ,56.57961022080029
1982-03-01,l_gross_econ,56.99254430144542
1982-06-01,l_gross_econ,56.64901267822698
1982-09-01,l_gross_econ,56.6807395666491
1982-12-01,l_gross_econ,56.740572692827584
1983-03-01,l_gross_econ,56.56382285947649
1983-06-01,l_gross_econ,56.32759689891707
1983-09-01,l_gross_econ,56.1714561815016
1983-12-01,l_gross_econ,56.01577157519815
1984-03-01,l_gross_econ,55.45777489462347
1984-06-01,l_gross_econ,55.39888368135333
1984-09-01,l_gross_econ,55.485094897899835
1984-12-01,l_gross_econ,55.476305665096866
1985-03-01,l_gross_econ,55.445571722396934
1985-06-01,l_gross_econ,55.6419106909321
1985-09-01,l_gross_econ,55.634264018591665
1985-12-01,l_gross_econ,56.14262926093956
1986-03-01,l_gross_econ,56.15459431650732
1986-06-01,l_gross_econ,56.3692034755818
1986-09-01,l_gross_econ,56.62816813381003
1986-12-01,l_gross_econ,56.964657646218036
1987-03-01,l_gross_econ,56.94528151510123
1987-06-01,l_gross_econ,56.59477092872367
1987-09-01,l_gross_econ,56.34856965385041
1987-12-01,l_gross_econ,56.559220450144004
1988-03-01,l_gross_econ,56.4000616391313
1988-06-01,l_gross_econ,56.48781699676206
1988-09-01,l_gross_econ,56.315126990832916
1988-12-01,l_gross_econ,56.18380933313152
1989-03-01,l_gross_econ,56.06443068535599
1989-06-01,l_gross_econ,56.21567455763932
1989-09-01,l_gross_econ,56.30045636932649
1989-12-01,l_gross_econ,56.813904844365034
1990-03-01,l_gross_econ,56.77905376247891
1990-06-01,l_gross_econ,56.89634211944656
1990-09-01,l_gross_econ,57.0942624143375
1990-12-01,l_gross_econ,57.09131472404417
1991-03-01,l_gross_econ,56.752514744927694
1991-06-01,l_gross_econ,56.84444636672753
1991-09-01,l_gross_econ,56.94691125310236
1991-12-01,l_gross_econ,57.18385833211906
1992-03-01,l_gross_econ,57.26074434738333
1992-06-01,l_gross_econ,57.32874314389077
1992-09-01,l_gross_econ,57.43572428815933
1992-12-01,l_gross_econ,57.25288523303228
1993-03-01,l_gross_econ,57.266622924974854
1993-06-01,l_gross_econ,57.07347428013056
1993-09-01,l_gross_econ,57.12854619246839
1993-12-01,l_gross_econ,56.53971675189866
1994-03-01,l_gross_econ,56.31363093815081
1994-06-01,l_gross_econ,56.2904036323488
1994-09-01,l_gross_econ,56.00693159800062
1994-12-01,l_gross_econ,55.81458280736111
1995-03-01,l_gross_econ,55.910753679338974
1995-06-01,l_gross_econ,55.834251219094874
1995-09-01,l_gross_econ,55.49962538509387
1995-12-01,l_gross_econ,55.46974562117504
1996-03-01,l_gross_econ,55.22077271088173
1996-06-01,l_gross_econ,55.12040249848285
1996-09-01,l_gross_econ,55.23066557659731
1996-12-01,l_gross_econ,55.04139833398152
1997-03-01,l_gross_econ,55.04903622177378
1997-06-01,l_gross_econ,55.03733586538109
1997-09-01,l_gross_econ,54.84279856421629
1997-12-01,l_gross_econ,55.12686382368062
1998-03-01,l_gross_econ,55.612474176094445
1998-06-01,l_gross_econ,55.63207138588717
1998-09-01,l_gross_econ,55.58102078914841
1998-12-01,l_gross_econ,55.808249489365274
1999-03-01,l_gross_econ,55.81870710671532
1999-06-01,l_gross_econ,55.93202783736966
1999-09-01,l_gross_econ,56.00791305907432
1999-12-01,l_gross_econ,56.234238809693885
2000-03-01,l_gross_econ,56.678941436263244
2000-06-01,l_gross_econ,56.373007797144375
2000-09-01,l_gross_econ,56.61040315538139
2000-12-01,l_gross_econ,56.674346193501414
2001-03-01,l_gross_econ,56.72503219041557
2001-06-01,l_gross_econ,56.36163116540221
2001-09-01,l_gross_econ,56.282172242776696
2001-12-01,l_gross_econ,56.69299253639323
2002-03-01,l_gross_econ,56.05308766084665
2002-06-01,l_gross_econ,55.95950958742309
2002-09-01,l_gross_econ,55.78569423716189
2002-12-01,l_gross_econ,55.39002714232538
2003-03-01,l_gross_econ,55.326324194954644
2003-06-01,l_gross_econ,55.51331837863033
2003-09-01,l_gross_econ,55.35796041277953
2003-12-01,l_gross_econ,55.470998538735444
2004-03-01,l_gross_econ,54.97516617147829
2004-06-01,l_gross_econ,54.97372842654051
2004-09-01,l_gross_econ,55.052990948019385
2004-12-01,l_gross_econ,54.81775967694078
2005-03-01,l_gross_econ,54.41320772134587
2005-06-01,l_gross_econ,54.124606828524364
2005-09-01,l_gross_econ,54.12672405212033
2005-12-01,l_gross_econ,53.537112717904556
2006-03-01,l_gross_econ,53.5767420057549
2006-06-01,l_gross_econ,53.242283521662074
2006-09-01,l_gross_econ,53.08636713659582
2006-12-01,l_gross_econ,53.74330449853658
2007-03-01,l_gross_econ,54.50411944457886
2007-06-01,l_gross_econ,54.138381953133035
2007-09-01,l_gross_econ,54.58219934175487
2007-12-01,l_gross_econ,54.9849506935703
2008-03-01,l_gross_econ,55.35726905961719
2008-06-01,l_gross_econ,55.18095009282457
2008-09-01,l_gross_econ,54.96055877627387
2008-12-01,l_gross_econ,55.89471221292867
2009-03-01,l_gross_econ,54.646828809301375
2009-06-01,l_gross_econ,54.765091144469615
2009-09-01,l_gross_econ,54.365319486097555
2009-12-01,l_gross_econ,53.71086229627039
2010-03-01,l_gross_econ,53.060022215991964
2010-06-01,l_gross_econ,53.264622217683815
2010-09-01,l_gross_econ,52.78897776868697
2010-12-01,l_gross_econ,52.73196704680363
2011-03-01,l_gross_econ,53.24374776473934
2011-06-01,l_gross_econ,52.745525901680864
2011-09-01,l_gross_econ,52.8355635372942
2011-12-01,l_gross_econ,51.998578900402755
2012-03-01,l_gross_econ,52.008679172198725
2012-06-01,l_gross_econ,51.9675556226306
2012-09-01,l_gross_econ,52.38602535688937
2012-12-01,l_gross_econ,52.68784868781168
2013-03-01,l_gross_econ,52.305079177678316
2013-06-01,l_gross_econ,52.39618649952649
2013-09-01,l_gross_econ,52.24649949595763
2013-12-01,l_gross_econ,52.24080009519885
2014-03-01,l_gross_econ,52.6954083007963
2014-06-01,l_gross_econ,52.01412630480445
2014-09-01,l_gross_econ,51.817026446897934
2014-12-01,l_gross_econ,52.168210118238385
2015-03-01,l_gross_econ,52.56481817221462
2015-06-01,l_gross_econ,52.64134843974773
2015-09-01,l_gross_econ,52.879695076706966
2015-12-01,l_gross_econ,53.1242953317368
2016-03-01,l_gross_econ,53.046372530041445
2016-06-01,l_gross_econ,53.22566386477852
2016-09-01,l_gross_econ,53.24008237912268
2016-12-01,l_gross_econ,53.30727614974957
2017-03-01,l_gross_econ,53.20267203617609
2017-06-01,l_gross_econ,53.31667691267566
2017-09-01,l_gross_econ,53.51181817713397
2017-12-01,l_gross_econ,53.529005712306436
2018-03-01,l_gross_econ,53.41837649048201
2018-06-01,l_gross_econ,53.25369561606628
2018-09-01,l_gross_econ,53.237441883361534
2018-12-01,l_gross_econ,53.13217025690387
2019-03-01,l_gross_econ,53.46431126338664
2019-06-01,l_gross_econ,53.35000359158507
2019-09-01,l_gross_econ,53.182896387980676
2019-12-01,l_gross_econ,53.35487897633708
2020-03-01,l_gross_econ,54.19301661904184
2020-06-01,l_gross_econ,55.893605363137844
2020-09-01,l_gross_econ,54.40769950370503
2020-12-01,l_gross_econ,54.04254278380601
2021-03-01,l_gross_econ,53.38305806198856
2021-06-01,l_gross_econ,53.18563573929389
2021-09-01,l_gross_econ,53.0684866812232
2021-12-01,l_gross_econ,52.650925995793
2022-03-01,l_gross_econ,52.04949309298821
2022-06-01,l_gross_econ,51.37703100717393
2022-09-01,l_gross_econ,51.57488161064389
2022-12-01,l_gross_econ,51.68202198078613
2023-03-01,l_gross_econ,51.5513308979734
2023-06-01,l_gross_econ,51.83312254136739
2023-09-01,l_gross_econ,51.98342242842594
2023-12-01,l_gross_econ,51.695573239411026
2024-03-01,l_gross_econ,51.84959399070627
2024-06-01,l_gross_econ,51.853767282766576
2024-09-01,l_gross_econ,51.99090340980979
2024-12-01,l_gross_econ,51.86668807846488
2025-03-01,l_gross_econ,51.95948239961332
2025-06-01,l_gross_econ,51.68922486643854
2025-09-01,l_gross_econ,51.510401262978725
2025-12-01,l_gross_econ,51.19193498449035
2026-03-01,l_gross_econ,51.003274126596054
2026-06-01,l_gross_econ,50.38219710739683
1947-03-01,l_net_econ_std,60.80529758844643
1947-06-01,l_net_econ_std,60.93994023393612
1947-09-01,l_net_econ_std,60.85919729987527
1947-12-01,l_net_econ_std,60.55300069490242
1948-03-01,l_net_econ_std,59.849011537395235
1948-06-01,l_net_econ_std,58.533689522113384
1948-09-01,l_net_econ_std,59.34748939508514
1948-12-01,l_net_econ_std,59.311813980358174
1949-03-01,l_net_econ_std,60.43417338001331
1949-06-01,l_net_econ_std,60.66231832386066
1949-09-01,l_net_econ_std,60.16143633071817
1949-12-01,l_net_econ_std,60.77155631253992
1950-03-01,l_net_econ_std,59.94508386338693
1950-06-01,l_net_econ_std,59.70454536616854
1950-09-01,l_net_econ_std,59.216578086672115
1950-12-01,l_net_econ_std,59.78472549336671
1951-03-01,l_net_econ_std,60.264411150225634
1951-06-01,l_net_econ_std,60.95584429285919
1951-09-01,l_net_econ_std,60.877117929970574
1951-12-01,l_net_econ_std,60.82121552857769
1952-03-01,l_net_econ_std,61.9528438691659
1952-06-01,l_net_econ_std,61.99957290188049
1952-09-01,l_net_econ_std,62.00107078240963
1952-12-01,l_net_econ_std,62.194781347864584
1953-03-01,l_net_econ_std,62.21375048529236
1953-06-01,l_net_econ_std,62.62610463752248
1953-09-01,l_net_econ_std,62.98486536486892
1953-12-01,l_net_econ_std,64.00133276611442
1954-03-01,l_net_econ_std,63.139109881582144
1954-06-01,l_net_econ_std,62.95807451118496
1954-09-01,l_net_econ_std,62.49974359049497
1954-12-01,l_net_econ_std,62.19519515227737
1955-03-01,l_net_econ_std,61.28531709108379
1955-06-01,l_net_econ_std,61.40424535538098
1955-09-01,l_net_econ_std,61.75032263342773
1955-12-01,l_net_econ_std,61.91138862565394
1956-03-01,l_net_econ_std,62.54296594393765
1956-06-01,l_net_econ_std,62.80820857846682
1956-09-01,l_net_econ_std,62.78985243875845
1956-12-01,l_net_econ_std,62.92789100956513
1957-03-01,l_net_econ_std,62.91025802148084
1957-06-01,l_net_econ_std,63.082369135398416
1957-09-01,l_net_econ_std,63.146122075221534
1957-12-01,l_net_econ_std,63.73342109274993
1958-03-01,l_net_econ_std,63.83372312409104
1958-06-01,l_net_econ_std,63.461529055577564
1958-09-01,l_net_econ_std,63.35984981368933
1958-12-01,l_net_econ_std,62.654286194132006
1959-03-01,l_net_econ_std,62.78638757317454
1959-06-01,l_net_econ_std,62.32360361927962
1959-09-01,l_net_econ_std,62.83224200550371
1959-12-01,l_net_econ_std,62.854012338327415
1960-03-01,l_net_econ_std,62.905669907816645
1960-06-01,l_net_econ_std,63.443868114869865
1960-09-01,l_net_econ_std,63.45341625322006
1960-12-01,l_net_econ_std,63.61833921614437
1961-03-01,l_net_econ_std,63.61222169548126
1961-06-01,l_net_econ_std,63.1930627949422
1961-09-01,l_net_econ_std,62.97303234466038
1961-12-01,l_net_econ_std,62.4879805573888
1962-03-01,l_net_econ_std,62.634690450035876
1962-06-01,l_net_econ_std,62.961879728949526
1962-09-01,l_net_econ_std,62.74156561164094
1962-12-01,l_net_econ_std,62.52438938603539
1963-03-01,l_net_econ_std,62.615925982767315
1963-06-01,l_net_econ_std,62.46403973283835
1963-09-01,l_net_econ_std,62.431874140406094
1963-12-01,l_net_econ_std,62.42977809093835
1964-03-01,l_net_econ_std,62.25331610651085
1964-06-01,l_net_econ_std,62.42771855296396
1964-09-01,l_net_econ_std,62.49475873749291
1964-12-01,l_net_econ_std,62.61829704151991
1965-03-01,l_net_econ_std,61.92310298690226
1965-06-01,l_net_econ_std,61.9517144693936
1965-09-01,l_net_econ_std,62.13915054859769
1965-12-01,l_net_econ_std,62.10880836669276
1966-03-01,l_net_econ_std,62.133887311536704
1966-06-01,l_net_econ_std,62.877857454142074
1966-09-01,l_net_econ_std,63.45076228088254
1966-12-01,l_net_econ_std,63.51384478015018
1967-03-01,l_net_econ_std,63.80970742496222
1967-06-01,l_net_econ_std,63.98481968329049
1967-09-01,l_net_econ_std,64.00393592773932
1967-12-01,l_net_econ_std,64.09605249560815
1968-03-01,l_net_econ_std,64.28879747002705
1968-06-01,l_net_econ_std,64.25126637458202
1968-09-01,l_net_econ_std,64.4281706203833
1968-12-01,l_net_econ_std,64.60988452981267
1969-03-01,l_net_econ_std,64.81202297439394
1969-06-01,l_net_econ_std,65.2451883261756
1969-09-01,l_net_econ_std,65.7788089130883
1969-12-01,l_net_econ_std,66.45372150508102
1970-03-01,l_net_econ_std,67.21839392057926
1970-06-01,l_net_econ_std,66.93496340328906
1970-09-01,l_net_econ_std,66.74497503588691
1970-12-01,l_net_econ_std,66.88083231594034
1971-03-01,l_net_econ_std,66.29956375402809
1971-06-01,l_net_econ_std,66.21587580050924
1971-09-01,l_net_econ_std,66.01266882739462
1971-12-01,l_net_econ_std,65.78554510596604
1972-03-01,l_net_econ_std,66.22049378791986
1972-06-01,l_net_econ_std,66.27456952026427
1972-09-01,l_net_econ_std,65.75166179017565
1972-12-01,l_net_econ_std,65.1305760039554
1973-03-01,l_net_econ_std,65.4339223380237
1973-06-01,l_net_econ_std,65.61679511288945
1973-09-01,l_net_econ_std,65.62740477298944
1973-12-01,l_net_econ_std,65.36913669031225
1974-03-01,l_net_econ_std,66.18842614761917
1974-06-01,l_net_econ_std,66.6427711515135
1974-09-01,l_net_econ_std,66.91702440021557
1974-12-01,l_net_econ_std,67.03799964348514
1975-03-01,l_net_econ_std,66.94142771760521
1975-06-01,l_net_econ_std,66.41154249094097
1975-09-01,l_net_econ_std,65.54078882060817
1975-12-01,l_net_econ_std,65.59146382945801
1976-03-01,l_net_econ_std,65.47310881644725
1976-06-01,l_net_econ_std,65.7611190949901
1976-09-01,l_net_econ_std,65.88305889632188
1976-12-01,l_net_econ_std,66.18657148958238
1977-03-01,l_net_econ_std,66.13766797416372
1977-06-01,l_net_econ_std,65.75143980045132
1977-09-01,l_net_econ_std,65.5264750747182
1977-12-01,l_net_econ_std,65.7081649282041
1978-03-01,l_net_econ_std,66.24806976591476
1978-06-01,l_net_econ_std,65.36696739968242
1978-09-01,l_net_econ_std,65.73445690176938
1978-12-01,l_net_econ_std,65.89968307199584
1979-03-01,l_net_econ_std,66.25765642487633
1979-06-01,l_net_econ_std,66.64309056977501
1979-09-01,l_net_econ_std,67.15599730261702
1979-12-01,l_net_econ_std,67.47551775583605
1980-03-01,l_net_econ_std,67.96924804560965
1980-06-01,l_net_econ_std,68.91263824385385
1980-09-01,l_net_econ_std,68.1923406885065
1980-12-01,l_net_econ_std,67.13236060406695
1981-03-01,l_net_econ_std,66.93068057574216
1981-06-01,l_net_econ_std,67.06147501497156
1981-09-01,l_net_econ_std,66.31424321200352
1981-12-01,l_net_econ_std,67.059008246459
1982-03-01,l_net_econ_std,67.8084373438751
1982-06-01,l_net_econ_std,67.47795262903486
1982-09-01,l_net_econ_std,67.59716885657063
1982-12-01,l_net_econ_std,67.74777517341093
1983-03-01,l_net_econ_std,67.37177648719832
1983-06-01,l_net_econ_std,66.93958466860632
1983-09-01,l_net_econ_std,66.60734871049895
1983-12-01,l_net_econ_std,66.19518529490688
1984-03-01,l_net_econ_std,65.29064615440834
1984-06-01,l_net_econ_std,65.11843609422209
1984-09-01,l_net_econ_std,65.2218261332781
1984-12-01,l_net_econ_std,65.25430414059525
1985-03-01,l_net_econ_std,65.13858524947364
1985-06-01,l_net_econ_std,65.41232230897947
1985-09-01,l_net_econ_std,65.38616611658178
1985-12-01,l_net_econ_std,66.06811776821041
1986-03-01,l_net_econ_std,66.1036404204799
1986-06-01,l_net_econ_std,66.48472984361263
1986-09-01,l_net_econ_std,66.85946964189898
1986-12-01,l_net_econ_std,67.29046687297934
1987-03-01,l_net_econ_std,67.24491785003964
1987-06-01,l_net_econ_std,66.74477936734412
1987-09-01,l_net_econ_std,66.39363537838378
1987-12-01,l_net_econ_std,66.5981414793953
1988-03-01,l_net_econ_std,66.40805574379932
1988-06-01,l_net_econ_std,66.47461223669526
1988-09-01,l_net_econ_std,66.23156944733708
1988-12-01,l_net_econ_std,66.01945146266476
1989-03-01,l_net_econ_std,65.87834051548975
1989-06-01,l_net_econ_std,66.14033594340557
1989-09-01,l_net_econ_std,66.29088128347682
1989-12-01,l_net_econ_std,66.98179598892692
1990-03-01,l_net_econ_std,66.86497970930694
1990-06-01,l_net_econ_std,66.97039277543823
1990-09-01,l_net_econ_std,67.281748270625
1990-12-01,l_net_econ_std,67.40371459888311
1991-03-01,l_net_econ_std,67.07164480322906
1991-06-01,l_net_econ_std,67.18720528366707
1991-09-01,l_net_econ_std,67.29566134744489
1991-12-01,l_net_econ_std,67.53954205315917
1992-03-01,l_net_econ_std,67.43455626885705
1992-06-01,l_net_econ_std,67.43165093987164
1992-09-01,l_net_econ_std,67.56280785292171
1992-12-01,l_net_econ_std,67.28897622721463
1993-03-01,l_net_econ_std,67.42418260672656
1993-06-01,l_net_econ_std,67.12033822692743
1993-09-01,l_net_econ_std,67.22331047477437
1993-12-01,l_net_econ_std,66.39060429468256
